,beds,baths,size,zip_code,price,price_per_sqft
1429,3,2.0,1270.0,98146,590000.0,46456692.91338582
1430,3,1.0,860.0,98125,699000.0,81279069.76744185
1431,1,1.0,580.0,98122,475000.0,81896551.72413793
1432,3,3.5,1840.0,98117,1025000.0,55706521.73913044
1433,1,1.0,615.0,98199,315000.0,51219512.19512195
1434,5,3.0,2140.0,98125,850000.0,39719626.1682243
1435,2,2.0,1437.0,98122,969950.0,67498260.2644398
1436,2,1.5,1390.0,98107,759950.0,54672661.8705036
1437,2,1.5,870.0,98115,700000.0,80459770.11494254
1438,5,4.5,2840.0,98112,500000.0,17605633.8028169
1439,3,2.0,2260.0,98107,877000.0,38805309.734513275
1440,2,2.0,886.0,98116,660000.0,74492099.3227991
1441,1,1.0,505.0,98102,325000.0,64356435.64356436
1442,2,1.0,1048.0,98121,760000.0,72519083.96946564
1443,4,2.0,1800.0,98117,1100000.0,61111111.11111111
1444,2,2.0,1390.0,98116,954500.0,68669064.74820144
1445,3,2.5,2600.0,98136,1475000.0,56730769.23076923
1446,4,2.0,2640.0,98168,780000.0,29545454.545454547
1447,2,1.5,1020.0,98102,765000.0,75000000.0
1448,3,3.0,2630.0,98115,1130000.0,42965779.46768061
1449,4,3.5,2910.0,98144,1865000.0,64089347.0790378
1450,3,2.0,1580.0,98116,1000000.0,63291139.24050633
1451,2,1.0,885.0,98105,389000.0,43954802.259887
1452,3,2.0,2100.0,98116,1325000.0,63095238.0952381
1453,4,2.0,2010.0,98105,1250000.0,62189054.72636816
1454,4,2.0,1480.0,98126,830000.0,56081081.08108108
1455,3,2.0,1560.0,98117,1180000.0,75641025.64102565
1456,1,1.0,889.0,98121,648888.0,72990776.15298088
1457,1,1.0,664.0,98102,322000.0,48493975.90361446
1458,2,2.0,804.0,98107,465600.0,57910447.76119403
1459,4,2.0,2080.0,98105,975000.0,46875000.0
1460,2,1.0,910.0,98117,800000.0,87912087.91208792
1461,3,2.5,1620.0,98106,875100.0,54018518.518518515
1462,3,3.5,1970.0,98105,868500.0,44086294.41624366
1463,3,2.0,1720.0,98116,869000.0,50523255.81395349
1464,4,2.0,1545.0,98103,1253000.0,81100323.62459546
1465,3,2.5,1710.0,98115,1190000.0,69590643.2748538
1466,1,2.0,1141.0,98122,699950.0,61345311.130587205
1467,2,3.0,1276.0,98106,520000.0,40752351.09717868
1468,2,1.5,1978.0,98118,858000.0,43377148.634984836
1469,2,1.0,1060.0,98125,700000.0,66037735.8490566
1470,5,3.5,3220.0,98103,820000.0,25465838.50931677
1471,4,2.0,1170.0,98168,530000.0,45299145.299145296
1472,3,2.0,1770.0,98118,660000.0,37288135.59322034
1473,2,2.0,1420.0,98107,690000.0,48591549.295774646
1474,4,2.5,2980.0,98125,1445000.0,48489932.88590604
1475,4,1.5,1630.0,98133,734950.0,45088957.055214725
1476,1,1.0,743.0,98102,522250.0,70289367.42934051
1477,2,1.0,680.0,98125,625000.0,91911764.70588236
1478,2,1.0,900.0,98168,409050.0,45450000.0
1479,1,1.0,635.0,98121,380000.0,59842519.68503937
1480,5,3.5,3400.0,98109,3340000.0,98235294.11764705
1481,3,2.0,1300.0,98103,735000.0,56538461.538461536
1482,2,2.0,1094.0,98122,675000.0,61700182.81535649
1483,3,2.5,1763.0,98117,1125000.0,63811684.62847419
1484,2,1.0,940.0,98118,550000.0,58510638.29787234
1485,3,2.5,1820.0,98103,990000.0,54395604.395604394
1486,1,1.0,650.0,98121,468000.0,72000000.0
1487,2,2.0,1200.0,98122,705000.0,58750000.0
1488,3,2.0,1939.0,98109,1070000.0,55183084.06395049
1489,4,2.0,1780.0,98117,1181500.0,66376404.494382024
1490,3,2.0,2370.0,98119,1180000.0,49789029.53586498
1491,2,2.5,1411.0,98117,830000.0,58823529.4117647
1492,2,1.0,512.0,98103,312000.0,60937500.0
1493,4,2.5,2360.0,98199,1750000.0,74152542.37288135
1494,3,2.0,2630.0,98117,1290000.0,49049429.65779468
1495,5,3.0,2700.0,98119,1025000.0,37962962.96296296
1496,1,1.0,605.0,98103,370000.0,61157024.79338843
1497,2,1.0,767.0,98136,349950.0,45625814.863103
1498,2,1.0,1015.0,98102,650000.0,64039408.866995074
1499,2,2.0,1245.0,98168,330000.0,26506024.096385542
1500,1,1.0,513.0,98121,315000.0,61403508.77192982
1501,1,1.0,780.0,98106,500000.0,64102564.102564104
1502,4,3.0,2050.0,98136,920000.0,44878048.780487806
1503,2,2.0,1060.0,98117,650000.0,61320754.716981135
1504,2,2.0,950.0,98117,705000.0,74210526.31578948
1505,3,1.5,1870.0,98168,500000.0,26737967.9144385
1506,3,2.5,1060.0,98117,765000.0,72169811.32075472
1507,3,2.5,1860.0,98103,1025000.0,55107526.88172043
1508,3,1.5,1420.0,98117,980000.0,69014084.50704226
1509,3,1.0,1390.0,98144,850000.0,61151079.13669065
1510,3,2.0,1096.0,98117,874500.0,79790145.98540147
1511,3,1.0,1100.0,98106,468000.0,42545454.54545455
1512,3,1.0,1010.0,98178,475000.0,47029702.97029703
1513,3,3.5,1730.0,98117,975000.0,56358381.50289018
1514,2,1.5,1480.0,98118,948800.0,64108108.10810811
1515,3,2.0,1890.0,98106,700000.0,37037037.03703704
1516,4,2.0,2500.0,98144,972500.0,38900000.0
1517,4,3.5,2840.0,98108,925000.0,32570422.53521127
1518,3,2.0,1608.0,98103,732000.0,45522388.059701495
1519,2,2.5,1701.0,98112,1354000.0,79600235.15579072
1520,1,1.0,376.0,98199,1000000.0,265957446.80851063
1521,1,2.0,1250.0,98116,160000.0,12800000.0
1522,3,2.5,1790.0,98117,1050000.0,58659217.87709497
1523,4,2.0,1670.0,98106,650000.0,38922155.68862276
1524,3,2.0,1640.0,98136,900000.0,54878048.780487806
1525,4,4.5,3228.0,98119,2050000.0,63506815.36555143
1526,4,2.0,1720.0,98118,705000.0,40988372.093023255
1527,4,2.0,2060.0,98168,575000.0,27912621.359223302
1528,3,2.0,1840.0,98115,865000.0,47010869.56521739
1529,4,3.5,3180.0,98122,2485000.0,78144654.08805032
1530,3,3.0,1760.0,98125,670000.0,38068181.81818182
1531,2,1.0,1350.0,98115,799950.0,59255555.55555555
1532,2,2.0,1403.0,98125,480000.0,34212401.99572345
1533,3,2.0,1740.0,98199,1310000.0,75287356.32183908
1534,3,2.0,1490.0,98107,900000.0,60402684.56375839
1535,3,3.0,2380.0,98199,1385000.0,58193277.310924366
1536,1,1.0,815.0,98121,465000.0,57055214.72392638
1537,4,3.5,2900.0,98125,1337000.0,46103448.27586207
1538,5,3.0,2370.0,98118,800000.0,33755274.26160338
1539,4,1.0,2470.0,98178,770000.0,31174089.06882591
1540,4,1.0,1740.0,98119,925000.0,53160919.54022989
1541,1,1.0,690.0,98133,290000.0,42028985.507246375
1542,5,3.5,2610.0,98118,915000.0,35057471.26436782
1543,4,3.5,2015.0,98116,1240000.0,61538461.538461536
1544,5,3.5,3880.0,98112,2975000.0,76675257.73195876
1545,4,2.0,2280.0,98168,625000.0,27412280.701754387
1546,4,3.0,2570.0,98105,1555000.0,60505836.57587548
1547,5,2.0,2740.0,98103,1175000.0,42883211.678832114
1548,2,2.0,1469.0,98115,900000.0,61266167.46085773
1549,3,2.5,2860.0,98126,1630000.0,56993006.99300699
1550,2,2.0,1479.0,98116,640000.0,43272481.40635565
1551,5,4.5,3370.0,98117,1975000.0,58605341.2462908
1552,3,1.0,1300.0,98109,1000000.0,76923076.92307693
1553,2,1.0,780.0,98118,675000.0,86538461.53846154
1554,5,6.0,6990.0,98103,1880000.0,26895565.092989985
1555,2,2.5,867.0,98115,679000.0,78316032.29527105
1556,2,2.0,1217.0,98199,787950.0,64745275.267050125
1557,3,2.5,2120.0,98122,1365000.0,64386792.45283019
1558,2,2.0,1042.0,98101,639000.0,61324376.19961612
1559,2,2.0,1163.0,98117,648800.0,55786758.38349097
1560,3,3.5,1580.0,98144,760000.0,48101265.82278481
1561,3,2.0,1740.0,98115,1070000.0,61494252.873563215
1562,4,3.0,1810.0,98116,1118000.0,61767955.80110497
1563,1,1.0,1186.0,98109,665000.0,56070826.306913994
1564,3,1.0,1177.0,98126,650000.0,55225148.68309261
1565,2,1.5,770.0,98116,550000.0,71428571.42857143
1566,4,2.0,1870.0,98199,1040000.0,55614973.262032084
1567,1,1.0,696.0,98115,305000.0,43821839.08045977
1568,3,2.5,1380.0,98126,523750.0,37952898.55072464
1569,2,1.0,1650.0,98106,630000.0,38181818.18181818
1570,3,2.0,1640.0,98106,700000.0,42682926.82926829
1571,3,3.5,1360.0,98103,700000.0,51470588.23529412
1572,3,1.0,970.0,98177,625000.0,64432989.690721646
1573,1,1.0,490.0,98104,250000.0,51020408.1632653
1574,5,2.0,2180.0,98122,950000.0,43577981.65137614
1575,4,3.5,2970.0,98103,2080000.0,70033670.03367004
1576,4,2.0,2340.0,98103,1800000.0,76923076.92307693
1577,3,3.0,1420.0,98115,950000.0,66901408.450704224
1578,3,2.5,1520.0,98108,818000.0,53815789.473684214
1579,2,2.0,1242.0,98122,769950.0,61992753.623188406
1580,4,3.0,3410.0,98144,1850000.0,54252199.41348974
1581,4,1.0,1150.0,98118,575000.0,50000000.0
1582,1,1.0,691.0,98115,321000.0,46454413.89290883
1583,3,2.0,1170.0,98144,740000.0,63247863.24786325
1584,3,2.0,1360.0,98125,850000.0,62500000.0
1585,2,2.0,1200.0,98125,620000.0,51666666.666666664
1586,4,2.0,2680.0,98177,950000.0,35447761.19402985
1587,2,1.0,670.0,98126,510000.0,76119402.98507462
1588,1,1.0,545.0,98122,350000.0,64220183.48623853
1589,3,3.5,1240.0,98116,690000.0,55645161.29032258
1590,1,1.0,700.0,98109,300000.0,42857142.85714286
1591,4,3.0,2940.0,98126,1250000.0,42517006.80272109
1592,2,2.0,1187.0,98115,750000.0,63184498.73631003
1593,4,2.0,1488.0,98115,750000.0,50403225.80645161
1594,3,1.0,970.0,98146,515000.0,53092783.50515464
1595,3,2.5,1681.0,98126,610000.0,36287923.8548483
1596,2,2.0,1144.0,98107,769950.0,67303321.67832167
1597,4,3.5,2860.0,98199,1657500.0,57954545.45454545
1598,1,1.0,773.0,98102,425000.0,54980595.08408797
1599,3,2.5,3100.0,98112,2610000.0,84193548.38709678
1600,4,3.5,2400.0,98103,1750000.0,72916666.66666667
1601,3,2.5,2920.0,98133,985000.0,33732876.71232877
1602,2,1.0,876.0,98116,550000.0,62785388.12785388
1603,5,3.0,3450.0,98109,1981000.0,57420289.85507246
1604,3,2.5,1330.0,98107,819999.0,61654060.15037594
1605,4,3.5,2440.0,98125,1185000.0,48565573.7704918
1606,3,3.5,1580.0,98144,950000.0,60126582.278481014
1607,3,2.0,2299.0,98199,1435000.0,62418442.80121792
1608,1,1.0,594.0,98103,360000.0,60606060.60606061
1609,1,1.0,475.0,98121,385000.0,81052631.57894737
1610,5,3.0,2360.0,98103,1240000.0,52542372.881355934
1611,4,3.0,1780.0,98117,1184000.0,66516853.93258427
1612,3,2.0,2250.0,98105,2080000.0,92444444.44444445
1613,2,2.0,1073.0,98133,429900.0,40065237.65144455
1614,5,3.0,1900.0,98118,895000.0,47105263.15789474
1615,5,2.5,3090.0,98105,1600000.0,51779935.275080904
1616,5,6.5,6240.0,98115,3122000.0,50032051.28205128
1617,1,1.0,573.0,98121,310000.0,54101221.640488654
1618,2,1.0,770.0,98115,640000.0,83116883.11688311
1619,1,1.0,820.0,98121,590000.0,71951219.51219513
1620,3,2.0,1622.0,98125,692950.0,42721948.21208385
1621,2,1.0,1210.0,98144,725000.0,59917355.37190083
1622,3,1.5,1240.0,98117,850000.0,68548387.09677419
1623,3,3.0,2080.0,98108,762000.0,36634615.384615384
1624,2,2.0,875.0,98116,625000.0,71428571.42857143
1625,1,1.0,597.0,98109,360000.0,60301507.53768844
1626,2,2.0,1370.0,98168,280000.0,20437956.204379562
1627,4,2.0,2425.0,98105,1295000.0,53402061.8556701
1628,4,2.5,1760.0,98144,925000.0,52556818.18181818
1629,2,2.5,994.0,98136,670000.0,67404426.55935614
1630,1,1.0,515.0,98109,387000.0,75145631.06796117
1631,3,3.5,1660.0,98144,765000.0,46084337.34939759
1632,4,2.0,1730.0,98126,875000.0,50578034.682080925
1633,5,3.0,1790.0,98125,964000.0,53854748.60335196
1634,1,1.0,715.0,98109,500000.0,69930069.93006992
1635,2,2.0,1470.0,98126,718000.0,48843537.41496599
1636,3,2.0,2440.0,98103,1000000.0,40983606.55737705
1637,4,2.0,2880.0,98103,1485000.0,51562500.0
1638,3,2.0,1678.0,98103,1160000.0,69129916.56734207
1639,3,2.0,1400.0,98117,780000.0,55714285.71428572
1640,6,4.5,5200.0,98144,3050000.0,58653846.15384615
1641,1,1.0,806.0,98102,525000.0,65136476.42679901
1642,4,3.0,2311.0,98115,1211000.0,52401557.76720034
1643,3,1.5,1060.0,98178,535000.0,50471698.11320755
1644,2,1.0,1150.0,98118,575000.0,50000000.0
1645,5,3.0,2580.0,98109,1500000.0,58139534.88372093
1646,4,3.5,3240.0,98105,2675000.0,82561728.39506173
1647,5,3.5,3710.0,98199,2525000.0,68059299.19137466
1648,4,3.5,1632.0,98136,825000.0,50551470.5882353
1649,6,7.0,4641.0,98112,1850000.0,39862098.685628094
1650,3,3.5,1846.0,98107,1170000.0,63380281.69014084
1651,2,2.0,1353.0,98115,770000.0,56910569.10569106
1652,3,2.0,1240.0,98117,705000.0,56854838.70967742
1653,2,1.0,1760.0,98126,550000.0,31250000.0
1654,2,3.0,1290.0,98199,845000.0,65503875.96899225
1655,1,1.5,1285.0,98121,1250000.0,97276264.5914397
1656,4,2.5,3707.0,98177,2100000.0,56649581.8721338
1657,3,2.0,1120.0,98106,600000.0,53571428.571428575
1658,6,5.0,3300.0,98105,3598950.0,109059090.9090909
1659,3,2.0,2160.0,98115,825000.0,38194444.44444445
1660,2,1.0,1440.0,98146,488000.0,33888888.88888889
1661,5,2.0,2567.0,98144,1550000.0,60381768.60148033
1662,3,2.0,1960.0,98103,865000.0,44132653.06122449
1663,3,3.5,1657.0,98144,847198.0,51128424.86421243
1664,5,3.0,2610.0,98109,1795000.0,68773946.36015326
1665,2,2.0,1213.0,98116,800000.0,65952184.666117065
1666,1,1.0,777.0,98146,244950.0,31525096.525096525
1667,3,3.5,1590.0,98144,899000.0,56540880.50314465
1668,2,2.0,1893.0,98115,727000.0,38404648.70575806
1669,3,1.5,1570.0,98117,975000.0,62101910.828025475
1670,4,3.0,2440.0,98199,1850000.0,75819672.13114753
1671,4,4.0,3463.0,98112,2050000.0,59197227.837135434
1672,2,4.5,1840.0,98103,1049000.0,57010869.56521739
1673,2,2.0,1554.0,98115,660000.0,42471042.47104247
1674,1,1.0,567.0,98144,451000.0,79541446.20811288
1675,1,1.0,665.0,98109,479425.0,72093984.96240601
1676,2,1.0,950.0,98144,337000.0,35473684.21052632
1677,2,2.0,1371.0,98116,1295000.0,94456601.02115244
1678,3,2.0,2040.0,98144,695000.0,34068627.450980395
1679,4,2.5,2780.0,98136,1530000.0,55035971.22302158
1680,5,3.5,3410.0,98115,1725000.0,50586510.26392962
1681,2,1.5,2280.0,98144,650000.0,28508771.92982456
1682,3,2.0,2100.0,98168,510000.0,24285714.285714287
1683,2,2.0,1101.0,98115,780000.0,70844686.64850137
1684,4,3.5,1964.0,98115,1180000.0,60081466.395112015
1685,3,1.5,1030.0,98125,739000.0,71747572.81553398
1686,2,2.0,1042.0,98144,630000.0,60460652.591170825
1687,3,3.5,1740.0,98103,1020000.0,58620689.655172415
1688,1,2.0,1302.0,98121,740000.0,56835637.48079877
1689,2,2.0,905.0,98121,670000.0,74033149.17127071
1690,1,1.0,460.0,98108,1250000.0,271739130.4347826
1691,3,2.0,1540.0,98122,900000.0,58441558.44155844
1692,1,1.0,656.0,98109,470000.0,71646341.46341464
1693,5,2.0,2800.0,98103,1200000.0,42857142.85714286
1694,3,3.5,2480.0,98122,1500000.0,60483870.96774194
1695,5,3.0,2170.0,98168,740000.0,34101382.488479264
1696,5,4.0,2447.0,98117,1500000.0,61299550.46996322
1697,3,2.0,2164.0,98117,800000.0,36968576.709796675
1698,2,1.0,740.0,98126,553500.0,74797297.2972973
1699,3,2.5,2080.0,98116,1200000.0,57692307.692307696
1700,2,1.0,1800.0,98105,25000000.0,1388888888.8888888
1701,2,2.0,1180.0,98106,527000.0,44661016.949152544
1702,3,2.0,2020.0,98117,1625000.0,80445544.55445544
1703,3,3.5,1150.0,98103,625000.0,54347826.08695652
1704,3,2.0,1220.0,98107,824900.0,67614754.09836066
1705,2,1.0,810.0,98146,435000.0,53703703.7037037
1706,1,1.0,696.0,98119,400000.0,57471264.36781609
1707,3,3.5,2030.0,98122,1200000.0,59113300.492610835
1708,5,3.5,3930.0,98133,1800000.0,45801526.71755725
1709,5,2.0,2920.0,98117,1359000.0,46541095.89041096
1710,4,2.0,1460.0,98116,787500.0,53938356.16438356
1711,4,1.5,2770.0,98119,850000.0,30685920.57761733
1712,2,2.0,1523.0,98121,1425000.0,93565331.58240315
1713,3,3.5,1690.0,98103,965000.0,57100591.71597633
1714,3,1.0,1170.0,98133,825000.0,70512820.51282051
1715,4,2.0,2370.0,98125,1125000.0,47468354.43037975
1716,1,1.0,712.0,98121,620000.0,87078651.68539326
1717,2,1.0,976.0,98106,475000.0,48668032.78688525
1718,2,2.0,1042.0,98102,610000.0,58541266.79462572
1719,2,2.0,1040.0,98102,685000.0,65865384.615384616
1720,1,1.0,722.0,98112,452100.0,62617728.531855956
1721,2,2.0,1367.0,98121,1350000.0,98756400.87783468
1722,1,1.0,733.0,98102,490000.0,66848567.53069577
1723,2,1.0,970.0,98116,480000.0,49484536.082474224
1724,3,2.0,1711.0,98125,675500.0,39479836.35300994
1725,2,1.0,860.0,98125,675000.0,78488372.09302326
1726,1,1.0,712.0,98109,385000.0,54073033.70786517
1727,1,1.0,704.0,98144,569000.0,80823863.63636364
1728,3,2.5,1790.0,98106,590000.0,32960893.854748603
1729,3,2.0,2140.0,98115,918000.0,42897196.26168224
1730,4,3.0,2040.0,98103,940000.0,46078431.37254902
1731,3,2.0,1894.0,98144,697000.0,36800422.38648363
1732,4,2.5,2750.0,98112,1680000.0,61090909.09090909
1733,4,3.5,2900.0,98107,1600000.0,55172413.79310345
1734,2,1.0,670.0,98106,490000.0,73134328.35820895
1735,4,2.5,2190.0,98136,1075000.0,49086757.99086758
1736,4,1.5,1810.0,98133,764000.0,42209944.75138122
1737,3,3.0,1440.0,98144,1050000.0,72916666.66666667
1738,3,2.0,2170.0,98178,560000.0,25806451.612903226
1739,2,2.0,993.0,98103,709600.0,71460221.550856
1740,3,3.5,1450.0,98115,835000.0,57586206.89655172
1741,4,3.5,2336.0,98115,975000.0,41738013.69863014
1742,4,3.0,2320.0,98112,1472500.0,63469827.5862069
1743,3,2.0,1470.0,98106,600000.0,40816326.530612245
1744,1,1.0,672.0,98107,485000.0,72172619.04761904
1745,3,1.5,990.0,98122,775000.0,78282828.28282829
1746,4,3.0,2110.0,98115,1180000.0,55924170.616113745
1747,3,1.0,1670.0,98136,731000.0,43772455.08982036
1748,3,2.0,2060.0,98126,756110.0,36704368.932038836
1749,3,1.0,1920.0,98146,456000.0,23750000.0
1750,3,2.5,2910.0,98109,1975000.0,67869415.80756013
1751,2,1.5,912.0,98103,819980.0,89910087.71929824
1752,1,1.0,645.0,98126,305000.0,47286821.70542636
1753,2,2.5,1160.0,98103,850000.0,73275862.06896552
1754,3,1.0,2280.0,98116,1005000.0,44078947.368421055
1755,3,2.5,1515.0,98102,905000.0,59735973.59735974
1756,3,2.5,2600.0,98146,875000.0,33653846.15384615
1757,3,2.0,1000.0,98122,710000.0,71000000.0
1758,2,1.0,672.0,98168,373000.0,55505952.38095238
1759,2,2.0,1320.0,98119,860000.0,65151515.15151515
1760,3,2.0,2190.0,98106,840000.0,38356164.38356164
1761,1,2.0,1517.0,98105,1350000.0,88991430.45484509
1762,4,2.0,2160.0,98122,1400000.0,64814814.81481481
1763,4,1.0,2290.0,98103,905000.0,39519650.65502183
1764,3,1.0,1920.0,98117,725000.0,37760416.666666664
1765,3,3.0,1540.0,98115,800000.0,51948051.948051944
1766,2,2.0,983.0,98102,542500.0,55188199.389623605
1767,2,1.5,1670.0,98117,1025000.0,61377245.50898203
1768,2,2.0,880.0,98103,614500.0,69829545.45454545
1769,2,2.0,1526.0,98109,825000.0,54062909.567496724
1770,1,1.0,569.0,98104,435000.0,76449912.12653778
1771,4,3.0,2700.0,98199,1100000.0,40740740.74074074
1772,2,2.5,2282.0,98168,475000.0,20815074.49605609
1773,7,3.5,4530.0,98103,2950000.0,65121412.80353201
1774,1,1.0,698.0,98121,399999.0,57306446.99140401
1775,3,2.0,1590.0,98117,880000.0,55345911.94968554
1776,2,1.0,770.0,98116,460000.0,59740259.74025974
1777,3,2.0,2840.0,98199,1400000.0,49295774.64788733
1778,6,3.0,2350.0,98118,850000.0,36170212.765957445
1779,1,1.0,630.0,98104,335000.0,53174603.17460317
1780,1,1.0,482.0,98109,220000.0,45643153.52697095
1781,4,3.5,4350.0,98136,2000000.0,45977011.494252875
1782,1,3.0,1730.0,98118,750000.0,43352601.15606936
1783,1,1.0,761.0,98109,400000.0,52562417.87122208
1784,3,2.0,1684.0,98117,870000.0,51662707.83847981
1785,3,2.5,2040.0,98136,1200000.0,58823529.4117647
1786,2,2.0,1057.0,98105,599900.0,56754966.88741722
1787,3,2.0,2256.0,98119,1370000.0,60726950.35460993
1788,4,2.0,1900.0,98118,670000.0,35263157.89473684
1789,2,1.0,760.0,98115,775000.0,101973684.21052632
1790,2,1.0,780.0,98146,395000.0,50641025.64102564
1791,4,3.0,3020.0,98106,1499000.0,49635761.58940397
1792,1,2.5,2220.0,98103,1200000.0,54054054.05405405
1793,2,2.0,877.0,98115,415000.0,47320410.49030787
1794,4,2.0,1530.0,98118,645000.0,42156862.74509804
1795,2,1.0,850.0,98118,580000.0,68235294.11764705
1796,3,2.5,1860.0,98136,1050000.0,56451612.90322581
1797,2,2.0,980.0,98118,849950.0,86729591.8367347
1798,3,2.0,1470.0,98107,933500.0,63503401.36054422
1799,2,1.0,980.0,98144,598000.0,61020408.1632653
1800,2,2.0,1003.0,98121,875000.0,87238285.1445663
1801,3,1.0,996.0,98125,560000.0,56224899.598393574
1802,1,1.0,980.0,98106,485000.0,49489795.91836735
1803,4,1.5,2380.0,98117,937000.0,39369747.89915966
1804,2,2.0,2470.0,98102,1525000.0,61740890.68825911
1805,4,4.0,2120.0,98136,900000.0,42452830.18867925
1806,2,2.5,840.0,98115,720000.0,85714285.71428572
1807,4,5.0,1910.0,98177,800000.0,41884816.7539267
1808,2,1.0,1380.0,98106,640000.0,46376811.5942029
1809,4,5.0,2390.0,98117,1500000.0,62761506.27615063
1810,4,3.0,2840.0,98122,1399990.0,49295422.535211265
1811,2,1.0,875.0,98115,355000.0,40571428.571428575
1812,3,2.5,1813.0,98116,1275000.0,70325427.4682846
1813,3,3.5,2996.0,98115,2050000.0,68424566.0881175
1814,5,3.5,5020.0,98126,1550000.0,30876494.023904383
1815,3,2.0,1498.0,98122,935000.0,62416555.40720961
1816,2,1.0,711.0,98107,485000.0,68213783.40365683
1817,4,3.0,2740.0,98115,1220000.0,44525547.44525547
1818,3,2.0,1328.0,98103,920000.0,69277108.43373494
1819,2,2.0,1332.0,98199,845000.0,63438438.43843844
1820,3,2.0,2020.0,98117,840000.0,41584158.41584159
1821,1,1.0,916.0,98121,652500.0,71233624.45414847
1822,2,2.0,1546.0,98108,669000.0,43272962.48382924
1823,4,3.0,2970.0,98118,720000.0,24242424.242424242
1824,3,3.5,1615.0,98133,796000.0,49287925.696594425
1825,2,2.0,1170.0,98144,625000.0,53418803.418803416
1826,3,2.0,1350.0,98136,722500.0,53518518.518518515
1827,2,2.0,1143.0,98107,689900.0,60358705.16185477
1828,3,2.5,1220.0,98109,900000.0,73770491.80327868
1829,4,1.5,2100.0,98199,875000.0,41666666.666666664
1830,4,1.5,3200.0,98117,1290000.0,40312500.0
1831,1,2.0,1137.0,98119,930000.0,81794195.25065963
1832,3,2.0,2930.0,98146,775000.0,26450511.945392493
1833,2,1.0,808.0,98115,422500.0,52289603.96039604
1834,4,4.0,2550.0,98117,1550000.0,60784313.7254902
1835,2,2.0,789.0,98107,475000.0,60202788.33967047
1836,3,3.0,2546.0,98109,1810000.0,71091908.87666929
1837,2,1.0,680.0,98146,565000.0,83088235.29411764
1838,2,1.5,1000.0,98117,640000.0,64000000.0
1839,3,2.0,1676.0,98115,840000.0,50119331.74224344
1840,2,1.0,985.0,98121,790000.0,80203045.68527919
1841,1,1.0,750.0,98116,725000.0,96666666.66666667
1842,1,1.0,843.0,98125,370000.0,43890865.95492289
1843,4,2.0,3220.0,98177,2000000.0,62111801.242236026
1844,2,2.0,2340.0,98105,1398000.0,59743589.743589744
1845,1,1.0,543.0,98109,390000.0,71823204.41988951
1846,5,3.0,4040.0,98105,1650000.0,40841584.15841584
1847,2,1.0,990.0,98108,455000.0,45959595.959595956
1848,4,4.0,2850.0,98105,1755000.0,61578947.368421055
1849,4,2.5,1620.0,98126,849950.0,52466049.38271605
1850,1,1.0,514.0,98122,345000.0,67120622.56809339
1851,2,1.0,1240.0,98116,656500.0,52943548.38709678
1852,3,2.5,1620.0,98112,935000.0,57716049.38271605
1853,3,3.0,1608.0,98126,625000.0,38868159.2039801
1854,4,1.0,1530.0,98117,740000.0,48366013.07189543
1855,4,2.0,2270.0,98119,1335000.0,58810572.68722467
1856,1,1.0,908.0,98107,475000.0,52312775.33039647
1857,2,1.0,1180.0,98122,677000.0,57372881.355932206
1858,1,1.0,672.0,98107,464000.0,69047619.04761904
1859,3,1.5,998.0,98117,610000.0,61122244.488977954
1860,4,2.0,2220.0,98144,740000.0,33333333.333333332
1861,1,1.0,700.0,98119,405000.0,57857142.85714286
1862,7,6.0,7636.0,98103,2225000.0,29138292.299633317
1863,4,5.5,3530.0,98118,1550000.0,43909348.441926345
1864,3,2.0,1620.0,98117,675000.0,41666666.666666664
1865,4,3.0,1620.0,98117,950000.0,58641975.30864198
1866,2,2.0,1138.0,98126,515000.0,45254833.04042179
1867,1,1.0,669.0,98121,385000.0,57548579.970104635
1868,4,3.5,2600.0,98108,1060000.0,40769230.76923077
1869,3,2.0,1960.0,98115,900000.0,45918367.346938774
1870,2,2.0,950.0,98106,395000.0,41578947.368421055
1871,2,2.0,1410.0,98112,880000.0,62411347.5177305
1872,2,1.5,1022.0,98144,729000.0,71330724.0704501
1873,4,2.0,2840.0,98126,1175000.0,41373239.43661972
1874,1,1.0,712.0,98116,500000.0,70224719.1011236
1875,5,2.0,1920.0,98118,739000.0,38489583.333333336
1876,3,3.5,3880.0,98199,2500000.0,64432989.690721646
1877,3,2.0,1010.0,98106,650000.0,64356435.64356436
1878,6,4.0,3300.0,98103,1237500.0,37500000.0
1879,3,1.0,1070.0,98178,580000.0,54205607.476635516
1880,3,1.0,1270.0,98117,1050000.0,82677165.3543307
1881,3,2.0,1413.0,98103,1099970.0,77846426.04387827
1882,3,2.5,1820.0,98115,1030000.0,56593406.593406595
1883,2,2.0,1415.0,98125,469000.0,33144876.32508834
1884,3,3.0,2212.0,98109,1470000.0,66455696.20253164
1885,3,3.5,3290.0,98126,1400000.0,42553191.4893617
1886,2,2.0,1391.0,98115,672500.0,48346513.299784325
1887,2,2.0,1372.0,98125,649950.0,47372448.97959184
1888,2,1.5,960.0,98199,515000.0,53645833.333333336
1889,3,2.5,1890.0,98144,699000.0,36984126.984126985
1890,4,3.0,2230.0,98115,1150000.0,51569506.7264574
1891,1,1.5,952.0,98101,750000.0,78781512.60504201
1892,2,1.0,925.0,98103,535000.0,57837837.83783784
1893,4,2.0,1820.0,98117,760000.0,41758241.75824176
1894,8,4.5,3600.0,98105,1500000.0,41666666.666666664
